ID;Apellido 1;Apellido 2;Nombre;Sexo;dblpperson name;dblp author key;Grupo;Universidad/Centro;Region;Empresa;Centro;Foreigner;Email(s);responsable;Corresponsal;Junta Dir.;Antiguedad;ACTIVO?;reciente;Valencia10;Almeria 12;Madrid 13;Cadiz 14;Santander 15;Salamanca 16;Tenerife 2017;;;;;;;;;;;;;;
SN00361;App1_428;App2_428;Nombre_428;V;Nombre_428 App1_428;homepages/Nombre_428App1_428;;UCM;C. Madrid;;;;email_428;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00362;App1_429;App2_429;Nombre_429;V;Nombre_429 App1_429;homepages/Nombre_429App1_429;;UMA;Andalucia;;;;email_429;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00363;App1_430;App2_430;Nombre_430;V;Nombre_430 App1_430;homepages/Nombre_430App1_430;;UM;Murcia;;;;email_430;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00364;App1_431;App2_431;Nombre_431;V;Nombre_431 App1_431;homepages/Nombre_431App1_431;;UNICAN;Cantabria;;;;email_431;;;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00365;App1_39;App2_39;Nombre_39;V;Nombre_39 App1_39;homepages/Nombre_39App1_39;MISO;UAM;C. Madrid;;;;email_39;Sí;Sí;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00366;App1_40;App2_40;Nombre_40;V;Nombre_40 App1_40;homepages/Nombre_40App1_40;ISTR;UNICAN;Cantabria;;;;email_40;;Sí;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00367;App1_432;App2_432;Nombre_432;V;Nombre_432 App1_432;homepages/Nombre_432App1_432;;Otras;Extranjero;;;TURQUIA;email_432;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00368;App1_133;App2_133;Nombre_133;M;Nombre_133 App1_133;homepages/Nombre_133App1_133;;US;Andalucia;;;;email_133;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00369;App1_433;App2_433;Nombre_433;V;Nombre_433 App1_433;homepages/Nombre_433App1_433;;UPC;Cataluña;;;;email_433;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00370;App1_434;App2_434;Nombre_434;V;Nombre_434 App1_434;homepages/Nombre_434App1_434;;UCM;C. Madrid;;;;email_434;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00371;App1_435;App2_435;Nombre_435;V;Nombre_435 App1_435;homepages/Nombre_435App1_435;;US;Andalucia;;;;email_435;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00372;App1_436;App2_436;Nombre_436;V;Nombre_436 App1_436;homepages/Nombre_436App1_436;;UNICAN;Cantabria;;;;email_436;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00373;App1_437;App2_437;Nombre_437;V;Nombre_437 App1_437;homepages/Nombre_437App1_437;GRASIA;UCM;C. Madrid;;;;email_437;Sí;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00374;App1_438;App2_438;Nombre_438;V;Nombre_438 App1_438;homepages/Nombre_438App1_438;ISTR;UNICAN;Cantabria;;;;email_438;Sí;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00375;App1_41;App2_41;Nombre_41;V;Nombre_41 App1_41;homepages/Nombre_41App1_41;TSCP;INCIPIT CSIC;Galicia;;Si;;email_41;Sí;Sí;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00376;App1_134;App2_134;Nombre_134;M;Nombre_134 App1_134;homepages/Nombre_134App1_134;;EHU;Pais Vasco;;;;email_134;;;;2015;Sí;2017;;;;;2015;;2017;;;;;;;;;;;;;;
SN00377;App1_135;App2_135;Nombre_135;M;Nombre_135 App1_135;homepages/Nombre_135App1_135;;UNIVERSIDAD DEL CAUCA;Extranjero;;;CO;email_135;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00378;App1_439;App2_439;Nombre_439;V;Nombre_439 App1_439;homepages/Nombre_439App1_439;;UCA;Andalucia;;;;email_439;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00379;App1_440;App2_440;Nombre_440;V;Nombre_440 App1_440;homepages/Nombre_440App1_440;;IAC;Canarias;;Si;;email_440;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00380;App1_136;App2_136;Nombre_136;M;Nombre_136 App1_136;homepages/Nombre_136App1_136;;UNICAN;Cantabria;;;;email_136;;;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00381;App1_137;App2_137;Nombre_137;M;Nombre_137 App1_137;homepages/Nombre_137App1_137;;INCIPIT CSIC;Galicia;;Si;;email_137;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00382;App1_441;App2_441;Nombre_441;V;Nombre_441 App1_441;homepages/Nombre_441App1_441;;UNEX;Extremadura;;;;email_441;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00383;App1_442;App2_442;Nombre_442;V;Nombre_442 App1_442;homepages/Nombre_442App1_442;;UCM;C. Madrid;;;;email_442;;;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00384;App1_138;App2_138;Nombre_138;M;Nombre_138 App1_138;homepages/Nombre_138App1_138;;UCM;C. Madrid;;;;email_138;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00385;App1_443;App2_443;Nombre_443;V;Nombre_443 App1_443;homepages/Nombre_443App1_443;;USC;Galicia;;;;email_443;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00386;App1_139;App2_139;Nombre_139;M;Nombre_139 App1_139;homepages/Nombre_139App1_139;;UNIVERSITY OF LIVERPOOL;Extranjero;;;UK;email_139;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00387;App1_444;App2_444;Nombre_444;V;Nombre_444 App1_444;homepages/Nombre_444App1_444;;UPV;C. Valenciana;;;;email_444;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00388;App1_445;App2_445;Nombre_445;V;Nombre_445 App1_445;homepages/Nombre_445App1_445;;UNICAN;Cantabria;;;;email_445;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00389;App1_446;App2_446;Nombre_446;V;Nombre_446 App1_446;homepages/Nombre_446App1_446;;UPV;C. Valenciana;;;;email_446;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00390;App1_447;App2_447;Nombre_447;V;Nombre_447 App1_447;homepages/Nombre_447App1_447;;COMALATECH;Pais Vasco;Si;;;email_447;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00391;App1_140;App2_140;Nombre_140;M;Nombre_140 App1_140;homepages/Nombre_140App1_140;;UCO;Andalucia;;;;email_140;;;;2015;Sí;2017;;;;;2015;;2017;;;;;;;;;;;;;;
SN00392;App1_448;App2_448;Nombre_448;V;Nombre_448 App1_448;homepages/Nombre_448App1_448;;UNIOVI;Asturias;;;;email_448;;;;2010;Sí;2017;2010;2012;2013;2014;2015;2016;2017;;;;;;;;;;;;;;
SN00393;App1_449;App2_449;Nombre_449;V;Nombre_449 App1_449;homepages/Nombre_449App1_449;;UNICAN;Cantabria;;;;email_449;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00394;App1_450;App2_450;Nombre_450;V;Nombre_450 App1_450;homepages/Nombre_450App1_450;;UCLM;Castilla-La Mancha;;;;email_450;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00395;App1_451;App2_451;Nombre_451;V;Nombre_451 App1_451;homepages/Nombre_451App1_451;;UCLM;Castilla-La Mancha;;;;email_451;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00396;App1_452;App2_452;Nombre_452;V;Nombre_452 App1_452;homepages/Nombre_452App1_452;;UCM;C. Madrid;;;;email_452;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00397;App1_453;App2_453;Nombre_453;V;Nombre_453 App1_453;homepages/Nombre_453App1_453;;UPV;C. Valenciana;;;;email_453;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00398;App1_454;App2_454;Nombre_454;V;Nombre_454 App1_454;homepages/Nombre_454App1_454;;UDC;Galicia;;;;email_454;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00399;App1_455;App2_455;Nombre_455;V;Nombre_455 App1_455;homepages/Nombre_455App1_455;;UCLM;Castilla-La Mancha;;;;email_455;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00400;App1_141;App2_141;Nombre_141;M;Nombre_141 App1_141;homepages/Nombre_141App1_141;;UNIOVI;Asturias;;;;email_141;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00401;App1_456;App2_456;Nombre_456;V;Nombre_456 App1_456;homepages/Nombre_456App1_456;;USC;Galicia;;;;email_456;;;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00402;App1_142;App2_142;Nombre_142;M;Nombre_142 App1_142;homepages/Nombre_142App1_142;;UNIZAR;Aragon;;;;email_142;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00403;App1_457;App2_457;Nombre_457;V;Nombre_457 App1_457;homepages/Nombre_457App1_457;;UNIVERSIDAD DE PLAYA ANCHA;Extranjero;;;CL;email_457;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00404;App1_143;App2_143;Nombre_143;M;Nombre_143 App1_143;homepages/Nombre_143App1_143;;UDC;Galicia;;;;email_143;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00405;App1_144;App2_144;Nombre_144;M;Nombre_144 App1_144;homepages/Nombre_144App1_144;;UNICAN;Cantabria;;;;email_144;;;;2015;Sí;2017;;;;;2015;;2017;;;;;;;;;;;;;;
SN00406;App1_458;App2_458;Nombre_458;V;Nombre_458 App1_458;homepages/Nombre_458App1_458;;UPV;C. Valenciana;;;;email_458;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00407;App1_42;App2_42;Nombre_42;V;Nombre_42 App1_42;homepages/Nombre_42App1_42;SOM;UOC;Cataluña;;;;email_42;;Sí;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00408;App1_459;App2_459;Nombre_459;V;Nombre_459 App1_459;homepages/Nombre_459App1_459;;UMA;Andalucia;;;;email_459;;;;2010;;2010;2010;;;;;;;;;;;;;;;;;;;;
SN00409;App1_145;App2_145;Nombre_145;M;Nombre_145 App1_145;homepages/Nombre_145App1_145;;UAM;C. Madrid;;;;email_145;;;;2010;;2010;2010;;;;;;;;;;;;;;;;;;;;
SN00410;App1_146;App2_146;Nombre_146;M;Nombre_146 App1_146;homepages/Nombre_146App1_146;GRISE;UPM;C. Madrid;;;;email_146;Sí;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00411;App1_147;App2_147;Nombre_147;M;Nombre_147 App1_147;homepages/Nombre_147App1_147;;UCLM;Castilla-La Mancha;;;;email_147;;;;2010;;2014;2010;;;;;;;;;;;;;;;;;;;;
SN00412;App1_460;App2_460;Nombre_460;V;Nombre_460 App1_460;homepages/Nombre_460App1_460;PROS;UPV;C. Valenciana;;;;email_460;Sí;;;2010;Sí;2017;2010;;;;;;2017;;;;;;;;;;;;;;
SN00413;App1_148;App2_148;Nombre_148;M;Nombre_148 App1_148;homepages/Nombre_148App1_148;;ISBAN (GRUPO SANTANDER);C. Madrid;Si;;;email_148;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00414;App1_461;App2_461;Nombre_461;V;Nombre_461 App1_461;homepages/Nombre_461App1_461;;UMA;Andalucia;;;;email_461;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00415;App1_149;App2_149;Nombre_149;M;Nombre_149 App1_149;homepages/Nombre_149App1_149;;US;Andalucia;;;;email_149;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00416;App1_462;App2_462;Nombre_462;V;Nombre_462 App1_462;homepages/Nombre_462App1_462;;US;Andalucia;;;;email_462;;;;2015;Sí;2017;;;;;2015;2016;2017;;;;;;;;;;;;;;
SN00417;App1_463;App2_463;Nombre_463;V;Nombre_463 App1_463;homepages/Nombre_463App1_463;;ISBAN (GRUPO SANTANDER);C. Madrid;Si;;;email_463;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00418;App1_150;App2_150;Nombre_150;M;Nombre_150 App1_150;homepages/Nombre_150App1_150;;UPV;C. Valenciana;;;;email_150;;;;2015;Sí;2016;;;;;2015;2016;;;;;;;;;;;;;;;
SN00419;App1_464;App2_464;Nombre_464;V;Nombre_464 App1_464;homepages/Nombre_464App1_464;;ATOS;Pais Vasco;Si;;;email_464;;;;2015;Sí;2015;;;;;2015;;;;;;;;;;;;;;;;
SN00420;App1_465;App2_465;Nombre_465;V;;;;UCLM;Castilla-La Mancha;;;;email_465;;;;2015;Sí;2017;;;;;2015;;2017;;;;;;;;;;;;;;
SN00421;App1_43;App2_43;Nombre_43;V;Nombre_43 App1_43;homepages/Nombre_43App1_43;GRISE;UPM;C. Madrid;;;;email_43;;Sí;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00422;App1_466;App2_466;Nombre_466;V;;;;UCLM;Castilla-La Mancha;;;;email_466;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00423;App1_467;App2_467;Nombre_467;V;;;;UPV;C. Valenciana;;;;email_467;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00424;App1_468;App2_468;Nombre_468;V;;;;UCA;Andalucia;;;;email_468;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00425;App1_151;App2_151;Nombre_151;M;Nombre_151 App1_151;homepages/Nombre_151App1_151;;UPC;Cataluña;;;;email_151;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00426;App1_469;App2_469;Nombre_469;V;;;;UCLM;Castilla-La Mancha;;;;email_469;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00427;App1_470;App2_470;Nombre_470;V;;;;UAL;Andalucia;;;;email_470;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00428;App1_152;App2_152;Nombre_152;M;Nombre_152 App1_152;homepages/Nombre_152App1_152;;EHU;Pais Vasco;;;;email_152;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00429;App1_44;App2_44;Nombre_44;V;Nombre_44 App1_44;homepages/Nombre_44App1_44;PADS;UPC;Cataluña;;;;email_44;Sí;Sí;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00430;App1_471;App2_471;Nombre_471;V;;;;UCA;Andalucia;;;;email_471;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00431;App1_153;App2_153;Nombre_153;M;Nombre_153 App1_153;homepages/Nombre_153App1_153;;US;Andalucia;;;;email_153;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00432;App1_472;App2_472;Nombre_472;V;;;;UGR;Andalucia;;;;email_472;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00433;App1_473;App2_473;Nombre_473;V;;;;USC;Galicia;;;;email_473;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00434;App1_474;App2_474;Nombre_474;V;;;;UVA;Castilla Leon;;;;email_474;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00435;App1_475;App2_475;Nombre_475;V;;;;UPV;C. Valenciana;;;;email_475;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00436;App1_476;App2_476;Nombre_476;V;;;;UAH;C. Madrid;;;;email_476;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00437;App1_477;App2_477;Nombre_477;V;;;;UCO;Andalucia;;;;email_477;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00438;App1_478;App2_478;Nombre_478;V;;;;Univertié Jean Monnet;Extranjero;;;FR;email_478;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00439;App1_479;App2_479;Nombre_479;V;;;;UNICAN;Cantabria;;;;email_479;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00440;App1_154;App2_154;Nombre_154;M;Nombre_154 App1_154;homepages/Nombre_154App1_154;;UDC;Galicia;;;;email_154;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00441;App1_480;App2_480;Nombre_480;V;;;;UDC;Galicia;;;;email_480;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00442;App1_155;App2_155;Nombre_155;M;Nombre_155 App1_155;homepages/Nombre_155App1_155;;UCM;Castilla-La Mancha;;;;email_155;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00443;App1_481;App2_481;Nombre_481;V;;;;UCM;Castilla-La Mancha;;;;email_481;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00444;App1_482;App2_482;Nombre_482;V;;;;UDC;Galicia;;;;email_482;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00445;App1_483;App2_483;Nombre_483;V;;;;US;Andalucia;;;;email_483;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00446;App1_484;App2_484;Nombre_484;V;;;;IMDEA;C. Madrid;;Si;;email_484;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00447;App1_485;App2_485;Nombre_485;V;;;;UMA;Andalucia;;;;email_485;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00448;App1_156;App2_156;Nombre_156;M;Nombre_156 App1_156;homepages/Nombre_156App1_156;;UMA;Andalucia;;;;email_156;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00449;App1_486;App2_486;Nombre_486;V;;;;UDC;Galicia;;;;email_486;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00450;App1_157;App2_157;Nombre_157;M;Nombre_157 App1_157;homepages/Nombre_157App1_157;;UPV;C. Valenciana;;;;email_157;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00451;App1_487;App2_487;Nombre_487;V;;;;US;Andalucia;;;;email_487;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00452;App1_488;App2_488;Nombre_488;V;;;;UAH;C. Madrid;;;;email_488;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00453;App1_489;App2_489;Nombre_489;V;;;;IKERLAN, S. Coop.;Pais Vasco;Si;;;email_489;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00454;App1_490;App2_490;Nombre_490;V;;;;EHU;Pais Vasco;;;;email_490;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00455;App1_491;App2_491;Nombre_491;V;;;;IMDEA;C. Madrid;;Si;;email_491;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00456;App1_492;App2_492;Nombre_492;V;;;;UMA;Andalucia;;;;email_492;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00457;App1_493;App2_493;Nombre_493;V;;;;UNIOVI;Asturias;;;;email_493;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00458;App1_494;App2_494;Nombre_494;V;;;;UCLM;Castilla-La Mancha;;;;email_494;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00459;App1_158;App2_158;Nombre_158;M;Nombre_158 App1_158;homepages/Nombre_158App1_158;;Universidad Estatal de Milagro;Extranjero;;;EC;email_158;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00460;App1_495;App2_495;Nombre_495;V;;;;UPV;C. Valenciana;;;;email_495;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00461;App1_496;App2_496;Nombre_496;V;;;;US;Andalucia;;;;email_496;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00462;App1_497;App2_497;Nombre_497;V;;;;US;Andalucia;;;;email_497;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00463;App1_498;App2_498;Nombre_498;V;;;;UNEX;Extremadura;;;;email_498;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00464;App1_159;App2_159;Nombre_159;M;Nombre_159 App1_159;homepages/Nombre_159App1_159;;UPC;Cataluña;;;;email_159;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00465;App1_160;App2_160;Nombre_160;M;Nombre_160 App1_160;homepages/Nombre_160App1_160;CAOSD;UMA;Andalucia;;;;email_160;Sí;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00466;App1_161;App2_161;Nombre_161;M;Nombre_161 App1_161;homepages/Nombre_161App1_161;;Universidad Estatal de Milagro;Extranjero;;;EC;email_161;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00467;App1_499;App2_499;Nombre_499;V;;;;UNEX;Extremadura;;;;email_499;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00468;App1_15;App2_15;Nombre_15;M;Nombre_15 App1_15;homepages/Nombre_15App1_15;CAOSD;UMA;Andalucia;;;;email_15;;Sí;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00469;App1_500;App2_500;Nombre_500;V;;;;UPV;C. Valenciana;;;;email_500;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00470;App1_501;App2_501;Nombre_501;V;;;;UPM;C. Madrid;;;;email_501;;;;2016;Sí;2017;;;;;;2016;2017;;;;;;;;;;;;;;
SN00471;App1_502;App2_502;Nombre_502;V;;;;USC;Galicia;;;;email_502;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00472;App1_503;App2_503;Nombre_503;V;;;;UPV;C. Valenciana;;;;email_503;;;;2016;Sí;2016;;;;;;2016;;;;;;;;;;;;;;;
SN00473;App1_504;App2_504;Nombre_504;V;;;;ULL;Canarias;;;;email_504;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00474;App1_162;App2_162;Nombre_162;M;Nombre_162 App1_162;homepages/Nombre_162App1_162;;UA;C. Valenciana;;;;email_162;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00475;App1_505;App2_505;Nombre_505;V;;;;UDC;Galicia;;;;email_505;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00476;App1_506;App2_506;Nombre_506;V;;;;UDC;Galicia;;;;email_506;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00477;App1_507;App2_507;Nombre_507;V;;;;UNEX;Extremadura;;;;email_507;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00478;App1_508;App2_508;Nombre_508;V;;;;MONDRAGON;Pais Vasco;;;;email_508;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00480;App1_509;App2_509;Nombre_509;V;;;;UMA;Andalucia;;;;email_509;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00481;App1_163;App2_163;Nombre_163;M;Nombre_163 App1_163;homepages/Nombre_163App1_163;;UMA;Andalucia;;;;email_163;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00482;App1_510;App2_510;Nombre_510;V;;;;UDC;Galicia;;;;email_510;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00483;App1_511;App2_511;Nombre_511;V;;;;UPCT;Murcia;;;;email_511;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00484;App1_512;App2_512;Nombre_512;V;;;;UMA;Andalucia;;;;email_512;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00486;App1_513;App2_513;Nombre_513;V;;;;US;Andalucia;;;;email_513;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00487;App1_164;App2_164;Nombre_164;M;Nombre_164 App1_164;homepages/Nombre_164App1_164;;UMA;Andalucia;;;;email_164;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00488;App1_514;App2_514;Nombre_514;V;;;;UDC;Galicia;;;;email_514;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00490;App1_515;App2_515;Nombre_515;V;;;;UJA;Andalucia;;;;email_515;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00491;App1_45;App2_45;Nombre_45;V;Nombre_45 App1_45;homepages/Nombre_45App1_45;IAAA;UNIZAR;Aragon;;;;email_45;;Sí;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00492;App1_516;App2_516;Nombre_516;V;;;;UNIZAR;Aragon;;;;email_516;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00494;App1_517;App2_517;Nombre_517;V;;;;UPV;C. Valenciana;;;;email_517;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00495;App1_518;App2_518;Nombre_518;V;;;;UMA;Andalucia;;;;email_518;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00497;App1_519;App2_519;Nombre_519;V;;;;US;Andalucia;;;;email_519;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00498;App1_520;App2_520;Nombre_520;V;;;;UPO;Andalucia;;;;email_520;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00500;App1_521;App2_521;Nombre_521;V;;;;UM;Murcia;;;;email_521;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00501;App1_522;App2_522;Nombre_522;V;;;;UCM;C. Madrid;;;;email_522;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00502;App1_523;App2_523;Nombre_523;V;;;FADoSS;UCM;C. Madrid;;;;email_523;Sí;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00503;App1_165;App2_165;Nombre_165;M;Nombre_165 App1_165;homepages/Nombre_165App1_165;;UCM;C. Madrid;;;;email_165;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00504;App1_524;App2_524;Nombre_524;V;;;;URJC;C. Madrid;;;;email_524;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00505;App1_166;App2_166;Nombre_166;M;Nombre_166 App1_166;homepages/Nombre_166App1_166;;US;Andalucia;;;;email_166;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00507;App1_167;App2_167;Nombre_167;M;Nombre_167 App1_167;homepages/Nombre_167App1_167;;UPM;C. Madrid;;;;email_167;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
SN00508;App1_525;App2_525;Nombre_525;V;;;;UAL;Andalucia;;;;email_525;;;;2017;Sí;2017;;;;;;;2017;;;;;;;;;;;;;;
